Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region,Province
9367,20125883,1050,345000,apartment,1.0,64.0,0,0,1,20.0,,0,Good,5390.625,Brussels,Brussels
6169,20212372,1070,345000,apartment,2.0,107.0,0,0,1,20.0,,0,As new,3224.299065420561,Brussels,Brussels
3338,20020123,4400,345000,house,3.0,112.0,0,0,1,21.0,580.0,0,Just renovated,3080.3571428571427,Wallonia,Liège
2214,20231588,1428,345000,house,4.0,185.0,1,0,1,36.0,136.0,0,Good,1864.8648648648648,Wallonia,Walloon Brabant
2483,20213172,4877,345000,house,3.0,122.0,1,0,1,30.0,459.0,0,Good,2827.8688524590166,Wallonia,Liège
9368,20205114,1410,345000,apartment,3.0,110.0,0,0,1,14.0,,0,Good,3136.3636363636365,Wallonia,Walloon Brabant
7016,20192610,3020,345000,apartment,3.0,247.0,0,0,1,,,0,To renovate,1396.761133603239,Flanders,Flemish Brabant
10029,11439968,8400,345000,apartment,2.0,75.0,0,0,1,,,0,Just renovated,4600.0,Flanders,West Flanders
6354,20131199,1420,345000,apartment,3.0,127.0,0,0,1,6.0,,0,As new,2716.535433070866,Wallonia,Walloon Brabant
2251,20118147,4530,345000,house,4.0,140.0,1,0,1,12.0,951.0,0,Good,2464.285714285714,Wallonia,Liège
6404,20204401,1020,345000,apartment,1.0,97.0,0,0,1,3.0,,0,Good,3556.701030927835,Brussels,Brussels
6781,20217982,3730,345000,apartment,2.0,95.0,0,0,1,31.0,,0,Good,3631.5789473684213,Flanders,Limburg
1702,20212959,9080,345000,house,3.0,160.0,0,0,1,,,0,To renovate,2156.25,Flanders,East Flanders
7163,11293152,1180,345000,apartment,2.0,70.0,0,0,1,22.0,,0,Good,4928.571428571428,Brussels,Brussels
7775,20100360,9000,345000,apartment,2.0,88.0,0,0,1,13.0,,0,Good,3920.4545454545455,Flanders,East Flanders
4205,20213545,8500,345000,house,2.0,118.0,0,0,1,20.0,200.0,0,Good,2923.728813559322,Flanders,West Flanders
9078,20148874,1600,345000,apartment,2.0,73.0,0,0,1,60.0,,0,As new,4726.027397260274,Flanders,Flemish Brabant
645,20211143,9050,345000,house,2.0,105.0,1,0,1,15.0,100.0,0,Just renovated,3285.714285714286,Flanders,East Flanders
1719,20191502,8870,345000,house,5.0,478.0,0,0,1,,,0,To renovate,721.7573221757323,Flanders,West Flanders
2674,20192497,8310,345000,house,2.0,186.0,1,0,1,25.0,65.0,0,As new,1854.8387096774193,Flanders,West Flanders
7776,20100357,9051,345000,apartment,2.0,88.0,0,0,1,13.0,,0,Good,3920.4545454545455,Flanders,East Flanders
1464,20214990,9070,345000,house,4.0,165.0,0,0,1,,,0,To renovate,2090.909090909091,Flanders,East Flanders
8873,20126533,1180,345000,apartment,1.0,112.0,0,0,1,12.0,,1,Good,3080.3571428571427,Brussels,Brussels
6977,20206427,6700,345000,apartment,2.0,76.0,1,0,1,,,0,Good,4539.473684210527,Wallonia,Luxembourg
13,20244971,9000,345000,house,4.0,145.0,0,0,1,,38.0,0,Good,2379.310344827586,Flanders,East Flanders
10245,11273668,1140,345000,apartment,1.0,89.0,0,1,1,,,0,As new,3876.4044943820227,Brussels,Brussels
7130,20040367,8370,345000,apartment,3.0,91.0,1,1,1,,,0,Good,3791.2087912087914,Flanders,West Flanders
9758,20159565,3001,345000,apartment,2.0,84.0,1,0,1,6.0,,0,Good,4107.142857142857,Flanders,Flemish Brabant
6299,20232258,9000,345000,apartment,2.0,78.0,1,0,1,5.0,,0,Good,4423.076923076923,Flanders,East Flanders
9369,20127203,1410,345000,apartment,2.0,86.0,1,0,1,9.0,,0,Good,4011.6279069767443,Wallonia,Walloon Brabant
4402,20155970,7912,345000,house,1.0,180.0,0,0,1,,,0,To be done up,1916.6666666666667,Wallonia,Hainaut
10097,10994106,1200,345000,apartment,2.0,95.0,1,0,1,,,0,Good,3631.5789473684213,Brussels,Brussels
5509,20245959,2460,345000,apartment,3.0,166.0,0,0,1,,,0,Good,2078.3132530120483,Flanders,Antwerp
10024,20215839,8430,345000,apartment,2.0,86.0,0,0,1,41.0,,0,As new,4011.6279069767443,Flanders,West Flanders
5963,20211934,1180,345000,apartment,2.0,83.0,0,0,1,,,0,As new,4156.626506024097,Brussels,Brussels
7604,20228706,9300,345000,apartment,3.0,173.0,0,0,1,6.0,,0,As new,1994.2196531791908,Flanders,East Flanders
7691,20158468,1140,345000,apartment,1.0,74.0,0,0,1,18.0,,0,As new,4662.1621621621625,Brussels,Brussels
8196,11147341,2830,345000,apartment,3.0,176.0,1,0,1,,,0,Good,1960.2272727272727,Flanders,Antwerp
10275,20159008,1000,345000,apartment,2.0,67.0,0,0,1,6.0,,0,As new,5149.253731343284,Brussels,Brussels
5921,20238746,9030,345000,apartment,2.0,78.0,1,0,1,5.0,,0,Good,4423.076923076923,Flanders,East Flanders
4694,11439052,1340,345000,house,3.0,129.0,0,0,1,,589.0,0,Good,2674.4186046511627,Wallonia,Walloon Brabant
3120,20218001,2850,345000,house,3.0,129.0,0,0,1,,,0,Just renovated,2674.4186046511627,Flanders,Antwerp
5306,20212675,8790,345000,apartment,2.0,172.0,1,0,1,25.0,,0,Good,2005.8139534883721,Flanders,West Flanders
7434,20106536,8800,345000,apartment,2.0,122.0,1,0,1,25.0,,0,As new,2827.8688524590166,Flanders,West Flanders
4401,20091000,5030,344999,house,3.0,130.0,0,0,1,18.0,400.0,0,As new,2653.8384615384616,Wallonia,Namur
4400,20091002,5030,344999,house,3.0,130.0,0,0,1,18.0,500.0,0,As new,2653.8384615384616,Wallonia,Namur
9280,20152732,9770,344990,apartment,3.0,120.0,1,0,1,23.0,189.0,0,Good,2874.9166666666665,Flanders,East Flanders
1659,20237971,6120,344950,house,3.0,157.0,1,0,1,,,0,As new,2197.1337579617834,Wallonia,Hainaut
10196,20002399,1000,344000,apartment,2.0,92.0,1,0,1,20.0,,0,As new,3739.1304347826085,Brussels,Brussels
6500,20243871,9900,343692,apartment,2.0,95.0,1,0,1,15.0,,0,Good,3617.8105263157895,Flanders,East Flanders
3026,20156524,9170,343000,house,3.0,165.0,0,0,1,,,0,Good,2078.787878787879,Flanders,East Flanders
8961,20139534,1420,342000,apartment,2.0,103.0,0,0,1,7.0,,0,As new,3320.3883495145633,Wallonia,Walloon Brabant
10274,11383652,8430,340000,apartment,2.0,70.0,1,1,1,,,0,Good,4857.142857142857,Flanders,West Flanders
3465,20224975,9220,340000,house,4.0,201.0,0,0,1,,,0,Good,1691.5422885572139,Flanders,East Flanders
5494,20244554,9000,340000,apartment,2.0,101.0,0,0,1,,,0,As new,3366.3366336633662,Flanders,East Flanders
7412,20120487,1200,340000,apartment,2.0,85.0,0,0,1,,,0,Good,4000.0,Brussels,Brussels
3477,20206688,9050,340000,house,2.0,120.0,0,0,1,,,0,Good,2833.3333333333335,Flanders,East Flanders
10273,11428733,1000,340000,apartment,1.0,60.0,0,1,1,15.0,,0,Just renovated,5666.666666666667,Brussels,Brussels
7259,20246568,1000,340000,apartment,1.0,63.0,0,0,1,4.0,,0,Good,5396.825396825397,Brussels,Brussels
9087,20110221,9800,340000,apartment,2.0,95.0,0,0,1,16.0,,0,As new,3578.9473684210525,Flanders,East Flanders
656,20244266,5100,340000,house,3.0,216.0,0,0,1,,,0,To be done up,1574.0740740740741,Wallonia,Namur
7162,20040694,8370,340000,apartment,2.0,67.0,1,1,1,,,0,Good,5074.626865671642,Flanders,West Flanders
6488,20138082,1180,340000,apartment,2.0,94.0,0,0,1,3.0,,0,As new,3617.021276595745,Brussels,Brussels
2618,20232445,9220,340000,house,3.0,104.0,0,0,1,,,0,As new,3269.230769230769,Flanders,East Flanders
6106,20229670,9800,340000,apartment,2.0,95.0,0,0,1,16.0,,0,Good,3578.9473684210525,Flanders,East Flanders
1926,20246732,7034,340000,house,3.0,381.0,0,0,1,,3039.0,1,Good,892.3884514435696,Wallonia,Hainaut
10143,11369187,9230,340000,apartment,1.0,91.0,0,0,1,26.0,,0,Good,3736.263736263736,Flanders,East Flanders
6038,20178385,2018,340000,apartment,3.0,132.0,1,0,1,3.0,,0,Good,2575.757575757576,Flanders,Antwerp
4399,11485622,9700,340000,house,4.0,139.0,0,0,1,,,0,Good,2446.043165467626,Flanders,East Flanders
8195,20170674,9000,340000,apartment,2.0,72.0,0,0,1,,,0,Good,4722.222222222223,Flanders,East Flanders
8229,20168760,1190,340000,apartment,2.0,105.0,1,0,1,37.0,,0,Good,3238.095238095238,Brussels,Brussels
8194,11491824,8400,340000,apartment,3.0,100.0,0,0,1,,,0,To be done up,3400.0,Flanders,West Flanders
6512,20184234,9070,340000,apartment,3.0,110.0,1,0,1,,,0,Good,3090.909090909091,Flanders,East Flanders
1927,20246244,7034,340000,house,3.0,381.0,0,0,1,,3039.0,1,Good,892.3884514435696,Wallonia,Hainaut
1233,20244114,4537,340000,house,3.0,140.0,1,0,1,30.0,200.0,0,Just renovated,2428.5714285714284,Wallonia,Liège
8078,11481641,1420,340000,apartment,2.0,90.0,1,0,1,32.0,300.0,0,Good,3777.777777777778,Wallonia,Walloon Brabant
6161,20232223,2018,340000,apartment,3.0,113.0,1,0,1,,,0,Good,3008.849557522124,Flanders,Antwerp
9757,9422365,1120,340000,apartment,4.0,150.0,0,0,1,11.0,,0,As new,2266.6666666666665,Brussels,Brussels
3598,20228997,6224,340000,house,4.0,140.0,0,0,1,30.0,300.0,0,As new,2428.5714285714284,Wallonia,Hainaut
8872,20110606,1030,340000,apartment,2.0,104.0,0,0,1,8.0,,0,Good,3269.230769230769,Brussels,Brussels
9756,9422364,1000,340000,apartment,4.0,150.0,0,0,1,11.0,,0,As new,2266.6666666666665,Brussels,Brussels
4585,20223878,7020,340000,house,5.0,150.0,1,0,1,,,0,Good,2266.6666666666665,Wallonia,Hainaut
10244,11451465,2020,340000,apartment,1.0,64.0,0,0,1,,,0,As new,5312.5,Flanders,Antwerp
5004,20176592,2280,340000,house,3.0,155.0,0,0,1,,200.0,0,Good,2193.548387096774,Flanders,Antwerp
9149,20211691,9000,340000,apartment,2.0,85.0,0,0,1,12.0,,0,As new,4000.0,Flanders,East Flanders
10243,20058156,1150,340000,apartment,2.0,80.0,0,0,1,37.0,206.0,0,To be done up,4250.0,Brussels,Brussels
7074,20180226,1180,340000,apartment,1.0,60.0,0,0,1,35.0,,0,As new,5666.666666666667,Brussels,Brussels
10142,20160148,9051,340000,apartment,3.0,96.0,0,0,1,26.0,,0,Good,3541.6666666666665,Flanders,East Flanders
10141,20160136,9000,340000,apartment,3.0,96.0,0,0,1,26.0,,0,Good,3541.6666666666665,Flanders,East Flanders
9526,20233868,4020,340000,apartment,2.0,96.0,0,0,1,20.0,,0,As new,3541.6666666666665,Wallonia,Liège
10272,11428744,1000,340000,apartment,1.0,74.0,0,1,1,,,0,Just renovated,4594.594594594595,Brussels,Brussels
7984,20234335,9000,340000,apartment,2.0,102.0,0,0,1,,,0,As new,3333.3333333333335,Flanders,East Flanders
432,20204527,8551,340000,house,5.0,255.0,0,0,1,45.0,600.0,0,To renovate,1333.3333333333333,Flanders,West Flanders
10144,10929355,9800,340000,apartment,2.0,97.0,1,0,1,20.0,,0,Good,3505.1546391752577,Flanders,East Flanders
8871,9996658,1080,339990,apartment,3.0,136.0,1,0,1,6.0,,0,As new,2499.926470588235,Brussels,Brussels
8870,11099734,1070,339990,apartment,4.0,150.0,0,0,1,10.0,,0,As new,2266.6,Brussels,Brussels
1903,20063566,2170,339900,house,5.0,206.0,1,0,1,5.0,,0,Good,1650.0,Flanders,Antwerp
533,20242775,8920,339850,house,3.0,148.0,1,0,1,,,0,Good,2296.2837837837837,Flanders,West Flanders
4204,20217373,8510,339500,house,3.0,175.0,0,0,1,23.0,216.0,0,As new,1940.0,Flanders,West Flanders
686,20215147,8770,339500,house,3.0,220.0,1,0,1,,,0,Just renovated,1543.1818181818182,Flanders,West Flanders
5079,20180130,8770,339500,house,3.0,185.0,1,0,1,,,0,Good,1835.1351351351352,Flanders,West Flanders
2797,20229874,8400,339000,house,4.0,165.0,1,0,1,,,0,Good,2054.5454545454545,Flanders,West Flanders
5486,20241350,2830,339000,apartment,4.0,224.0,0,0,1,32.0,,0,Good,1513.392857142857,Flanders,Antwerp
5316,20245112,2020,339000,apartment,3.0,110.0,1,0,1,11.0,,0,Just renovated,3081.818181818182,Flanders,Antwerp
2155,20240115,9150,339000,house,3.0,150.0,0,0,1,20.0,192.0,0,As new,2260.0,Flanders,East Flanders
2163,20217606,9400,339000,house,5.0,274.0,1,0,1,,,0,Good,1237.2262773722628,Flanders,East Flanders
2425,20237261,1600,339000,house,4.0,177.0,0,0,1,,,0,To be done up,1915.2542372881355,Flanders,Flemish Brabant
8193,20130172,8380,339000,apartment,2.0,66.0,0,0,1,,,0,To renovate,5136.363636363636,Flanders,West Flanders
371,20221886,9300,339000,house,3.0,193.0,1,0,1,17.0,,0,Good,1756.4766839378237,Flanders,East Flanders
3304,20014805,4520,339000,house,5.0,198.0,1,0,1,90.0,155.0,0,Good,1712.121212121212,Wallonia,Liège
101,20235307,4100,339000,house,3.0,144.0,0,0,1,27.0,102.0,0,Good,2354.1666666666665,Wallonia,Liège
1902,11369992,5555,339000,house,5.0,279.0,1,0,1,65.0,2760.0,0,Good,1215.0537634408602,Wallonia,Namur
7433,20071035,3500,339000,apartment,2.0,92.0,0,0,1,22.0,,0,Good,3684.782608695652,Flanders,Limburg
6627,20189480,2100,339000,apartment,2.0,93.0,1,0,1,17.0,,0,Just renovated,3645.1612903225805,Flanders,Antwerp
6134,20241677,2830,339000,apartment,3.0,112.0,1,0,1,,,0,Good,3026.785714285714,Flanders,Antwerp
498,20212676,9600,339000,house,4.0,252.0,1,0,1,,,0,To be done up,1345.2380952380952,Flanders,East Flanders
3780,20174923,9340,339000,house,3.0,170.0,0,0,1,60.0,600.0,0,Good,1994.1176470588234,Flanders,East Flanders
1488,20206879,2040,339000,house,3.0,114.0,1,0,1,,135.0,0,Good,2973.684210526316,Flanders,Antwerp
7028,20229799,9000,339000,apartment,2.0,63.0,0,0,1,,,0,Good,5380.952380952381,Flanders,East Flanders
3640,20210008,9050,339000,house,4.0,115.0,0,0,1,,25.0,0,To be done up,2947.8260869565215,Flanders,East Flanders
6576,20209567,1150,339000,apartment,2.0,100.0,0,0,1,2.0,,0,Good,3390.0,Brussels,Brussels
6628,20189479,2100,339000,apartment,2.0,93.0,1,0,1,17.0,,0,Just renovated,3645.1612903225805,Flanders,Antwerp
8095,20235533,2018,339000,apartment,2.0,91.0,1,0,1,,,0,Good,3725.2747252747254,Flanders,Antwerp
8869,11334217,1070,339000,apartment,3.0,105.0,1,0,1,4.0,,0,Just renovated,3228.5714285714284,Brussels,Brussels
8215,20149383,1150,339000,apartment,2.0,95.0,1,0,1,9.0,,0,Good,3568.4210526315787,Brussels,Brussels
3336,11419026,6800,339000,house,8.0,120.0,1,1,1,40.0,630.0,0,Good,2825.0,Wallonia,Luxembourg
9365,20197058,1050,339000,apartment,2.0,90.0,0,0,1,,,0,To renovate,3766.6666666666665,Brussels,Brussels
1645,20189528,9550,339000,house,5.0,251.0,0,0,1,,602.0,0,Good,1350.597609561753,Flanders,East Flanders
7841,20216834,2930,339000,apartment,2.0,116.0,0,0,1,,,0,Good,2922.4137931034484,Flanders,Antwerp
3337,20146263,9770,339000,house,3.0,117.0,0,0,1,,,0,Good,2897.4358974358975,Flanders,East Flanders
6878,20213645,4420,339000,apartment,4.0,145.0,1,0,1,,,0,Good,2337.9310344827586,Wallonia,Liège
4813,20133247,9820,339000,house,3.0,161.0,0,0,1,,,0,To renovate,2105.590062111801,Flanders,East Flanders
10195,11415557,9800,339000,apartment,3.0,95.0,1,0,1,,,0,Good,3568.4210526315787,Flanders,East Flanders
21,20246074,8800,339000,house,3.0,164.0,1,0,1,15.0,40.0,0,Good,2067.0731707317073,Flanders,West Flanders
43,20231048,2160,339000,house,2.0,152.0,1,0,1,,,0,To be done up,2230.2631578947367,Flanders,Antwerp
1216,20224793,9750,339000,house,3.0,154.0,0,0,1,,,0,Good,2201.2987012987014,Flanders,East Flanders
2588,11381534,9700,339000,house,5.0,300.0,0,0,1,,,0,To renovate,1130.0,Flanders,East Flanders
2124,20162173,9750,339000,house,2.0,172.0,1,0,1,,160.0,0,Good,1970.9302325581396,Flanders,East Flanders
7979,20213638,8434,339000,apartment,2.0,65.0,0,1,1,4.0,,0,Just renovated,5215.384615384615,Flanders,West Flanders
2587,20033927,2940,339000,house,4.0,304.0,1,0,1,,340.0,0,Good,1115.1315789473683,Flanders,Antwerp
2116,20246502,8310,339000,house,4.0,125.0,0,0,1,,,0,As new,2712.0,Flanders,West Flanders
7128,20198247,1000,339000,apartment,3.0,115.0,0,0,1,,,0,Good,2947.8260869565215,Brussels,Brussels
7129,20103216,1300,339000,apartment,2.0,130.0,1,0,1,14.0,,0,To be done up,2607.6923076923076,Wallonia,Walloon Brabant
10194,11466731,3560,339000,apartment,2.0,95.0,1,0,1,9.0,,0,As new,3568.4210526315787,Flanders,Limburg
2301,20221154,8211,338500,house,3.0,159.0,1,0,1,,,0,Good,2128.930817610063,Flanders,West Flanders
9103,20212464,2845,338500,apartment,2.0,111.0,1,0,1,16.0,,0,Good,3049.5495495495497,Flanders,Antwerp
3080,20194973,9080,338000,house,2.0,130.0,0,0,1,,,0,To be done up,2600.0,Flanders,East Flanders
5845,20240492,9230,338000,apartment,2.0,94.0,0,0,1,20.0,,0,As new,3595.744680851064,Flanders,East Flanders
7835,20191825,2018,338000,apartment,2.0,87.0,0,0,1,4.0,,0,Good,3885.057471264368,Flanders,Antwerp
5805,20194149,1050,338000,apartment,2.0,76.0,1,0,1,11.0,,0,Good,4447.368421052632,Brussels,Brussels
6438,20155906,4000,338000,apartment,3.0,162.0,1,0,1,9.0,,0,Good,2086.41975308642,Wallonia,Liège
1963,20187912,2180,338000,house,4.0,120.0,1,0,1,10.0,42.0,0,Just renovated,2816.6666666666665,Flanders,Antwerp
9255,20192215,9700,337665,apartment,2.0,93.0,1,0,1,,,0,Good,3630.8064516129034,Flanders,East Flanders
3760,20235995,3800,337638,house,3.0,135.0,1,0,1,,,0,Good,2501.0222222222224,Flanders,Limburg
2646,20241345,2300,337500,house,3.0,142.0,0,0,1,,84.0,0,As new,2376.760563380282,Flanders,Antwerp
8431,11385406,1831,337500,apartment,2.0,96.0,1,0,1,64.0,63.0,0,Good,3515.625,Flanders,Flemish Brabant
2381,20233939,9800,337000,house,3.0,138.0,1,0,1,,,0,As new,2442.0289855072465,Flanders,East Flanders
6578,20229536,1190,337000,apartment,2.0,84.0,0,0,1,34.0,,0,As new,4011.904761904762,Brussels,Brussels
8315,11034290,6700,337000,apartment,2.0,107.0,1,0,1,,,0,Good,3149.532710280374,Wallonia,Luxembourg
2383,20233890,9800,337000,house,3.0,138.0,1,0,1,,,0,As new,2442.0289855072465,Flanders,East Flanders
2382,20233909,9800,337000,house,3.0,138.0,1,0,1,,,0,As new,2442.0289855072465,Flanders,East Flanders
9755,11127646,1831,336660,apartment,2.0,104.0,1,0,1,7.0,,0,Good,3237.1153846153848,Flanders,Flemish Brabant
1357,20221351,9520,336000,house,2.0,105.0,1,0,1,7.0,110.0,0,As new,3200.0,Flanders,East Flanders
10241,10671250,8540,335943,apartment,3.0,114.0,0,0,1,22.0,,0,Good,2946.8684210526317,Flanders,West Flanders
5051,20241348,2300,335500,house,3.0,129.0,0,0,1,,107.0,0,As new,2600.7751937984494,Flanders,Antwerp
2645,20241169,2300,335500,house,3.0,129.0,0,0,1,,107.0,0,As new,2600.7751937984494,Flanders,Antwerp
4022,20234310,1470,335000,house,3.0,166.0,0,0,1,20.0,700.0,0,As new,2018.0722891566265,Wallonia,Walloon Brabant
9148,20161464,4300,335000,apartment,3.0,140.0,1,0,1,,,0,As new,2392.8571428571427,Wallonia,Liège
10192,11353012,1210,335000,apartment,2.0,90.0,0,0,1,,,0,Good,3722.222222222222,Brussels,Brussels
8077,20093352,3000,335000,apartment,2.0,76.0,1,0,1,4.0,,0,Good,4407.894736842105,Flanders,Flemish Brabant
4811,20031258,4190,335000,house,3.0,180.0,1,0,1,,,0,Just renovated,1861.111111111111,Wallonia,Liège
8430,20089647,2650,335000,apartment,3.0,107.0,0,0,1,36.0,,0,Good,3130.841121495327,Flanders,Antwerp
1482,11413806,9600,335000,house,3.0,150.0,1,0,1,,,0,Good,2233.3333333333335,Flanders,East Flanders
1113,20224883,8770,335000,house,3.0,140.0,1,0,1,,,0,Good,2392.8571428571427,Flanders,West Flanders
8584,20228429,9000,335000,apartment,2.0,86.0,0,0,1,2.0,,0,Good,3895.3488372093025,Flanders,East Flanders
9754,11381688,1150,335000,apartment,2.0,95.0,0,0,1,5.0,,0,To be done up,3526.315789473684,Brussels,Brussels
1631,20237733,1357,335000,house,3.0,163.0,1,0,1,,,0,As new,2055.2147239263804,Wallonia,Walloon Brabant
2907,20155854,3050,335000,house,2.0,125.0,1,0,1,,97.0,0,Good,2680.0,Flanders,Flemish Brabant
2908,11455289,6852,335000,house,7.0,387.0,1,0,1,,,0,As new,865.6330749354005,Wallonia,Luxembourg
9533,20199669,1070,335000,apartment,3.0,117.0,1,0,1,16.0,,0,As new,2863.2478632478633,Brussels,Brussels
7937,20194130,9000,335000,apartment,1.0,57.0,1,0,1,5.0,,0,Good,5877.19298245614,Flanders,East Flanders
8563,20156420,1070,335000,apartment,3.0,118.0,0,0,1,17.0,,0,As new,2838.9830508474574,Brussels,Brussels
9254,20194651,6900,335000,apartment,3.0,139.0,0,0,1,13.0,111.0,0,As new,2410.071942446043,Wallonia,Luxembourg
10193,11446009,8434,335000,apartment,2.0,69.0,0,1,1,,,0,Good,4855.072463768116,Flanders,West Flanders
4307,20226854,2500,335000,house,3.0,129.0,0,0,1,8.0,38.0,0,Just renovated,2596.8992248062013,Flanders,Antwerp
8774,20192866,1000,335000,apartment,1.0,58.0,0,0,1,,,0,As new,5775.862068965517,Brussels,Brussels
1154,20106547,9630,335000,house,3.0,152.0,0,0,1,,,0,Just renovated,2203.9473684210525,Flanders,East Flanders
5717,20246035,2000,335000,apartment,1.0,75.0,0,0,1,,,0,As new,4466.666666666667,Flanders,Antwerp
1194,20210786,2630,335000,house,3.0,155.0,0,0,1,17.0,,0,Good,2161.2903225806454,Flanders,Antwerp
193,20203342,9300,335000,house,3.0,207.0,0,0,1,40.0,600.0,0,Good,1618.3574879227053,Flanders,East Flanders
2193,20237786,9900,335000,house,4.0,175.0,0,0,1,15.0,,0,Just renovated,1914.2857142857142,Flanders,East Flanders
2208,20172662,9700,335000,house,4.0,196.0,0,0,1,,,0,Good,1709.1836734693877,Flanders,East Flanders
5874,20218592,1070,335000,apartment,2.0,100.0,0,0,1,21.0,,0,As new,3350.0,Brussels,Brussels
9419,11028009,1150,335000,apartment,3.0,110.0,0,0,1,6.0,,0,Good,3045.4545454545455,Brussels,Brussels
3749,20245376,9300,335000,house,2.0,182.0,0,0,1,,,0,Good,1840.6593406593406,Flanders,East Flanders
4616,11380034,5170,335000,house,3.0,110.0,0,0,1,,1550.0,0,Just renovated,3045.4545454545455,Wallonia,Namur
7355,11433781,1150,335000,apartment,1.0,61.0,0,0,1,,,0,As new,5491.803278688524,Brussels,Brussels
5449,20224640,9000,335000,apartment,1.0,80.0,0,0,1,,,0,Good,4187.5,Flanders,East Flanders
8408,20200468,1000,335000,apartment,1.0,80.0,1,0,1,,,1,Good,4187.5,Brussels,Brussels
9418,20127457,1070,335000,apartment,3.0,140.0,1,0,1,3.0,,0,To renovate,2392.8571428571427,Brussels,Brussels
9417,20129031,1050,335000,apartment,1.0,79.0,1,0,1,13.0,,0,Good,4240.506329113924,Brussels,Brussels
4398,20035974,9300,335000,house,2.0,130.0,1,0,1,,,0,Good,2576.923076923077,Flanders,East Flanders
9420,11241001,9900,335000,apartment,2.0,94.0,1,0,1,,,0,Good,3563.8297872340427,Flanders,East Flanders
9128,11419251,1070,335000,apartment,3.0,118.0,0,0,1,17.0,,0,As new,2838.9830508474574,Brussels,Brussels
7293,20211939,1210,335000,apartment,2.0,90.0,0,0,1,,,0,As new,3722.222222222222,Brussels,Brussels
7462,20189516,1470,335000,apartment,3.0,124.0,0,0,1,9.0,,0,As new,2701.6129032258063,Wallonia,Walloon Brabant
